C_tr,C_inf,C_inf_allocated,Accuracy,Policy,Params,Tokens
6.551285568595496e+25,1.3084354873333704e+17,1.998721146617942e+17,0.9957085497019823,cot,295551136.4348646,88542.07113642627
6.551285568595496e+25,1.552139260253966e+17,2.401019939731089e+17,0.999999999999996,cot,295551136.4348646,105033.55046960112
6.551285568595496e+25,1.8492737047412045e+17,2.8842926692105965e+17,0.999999999999996,cot,295551136.4348646,125140.69321799131
6.551285568595496e+25,2.2777077012184266e+17,3.464837615048567e+17,0.999999999999996,cot,295551136.4348646,154132.90090463933
6.551285568595496e+25,2.7901914513213584e+17,4.1622335440533235e+17,0.999999999999996,cot,295551136.4348646,188812.77094573298
6.551285568595496e+25,3.3140030627531814e+17,4.9999999999999994e+17,0.999999999999996,cot,295551136.4348646,224259.19945555966
7.196856730011528e+25,9999999999999.959,10000000000000.0,0.0,cot,309771027.9117255,6.456381713560138
7.196856730011528e+25,12012780991454.928,12012780991454.914,0.0,cot,309771027.9117255,7.7559099522232735
7.196856730011528e+25,14430690714865.975,14430690714865.992,0.0,cot,309771027.9117255,9.317004764550314
7.196856730011528e+25,17335272711310.66,17335272711310.713,0.0,cot,309771027.9117255,11.192313773288467
7.196856730011528e+25,20824483450811.97,20824483450812.043,0.0,cot,309771027.9117255,13.445081414615863
7.196856730011528e+25,25015995895478.285,25015995895478.234,0.0,cot,309771027.9117255,16.15128184460621
7.196856730011528e+25,30051167997551.418,30051167997551.387,0.0,cot,309771027.9117255,19.402181153051536
7.196856730011528e+25,36099809969200.266,36099809969200.36,0.0,cot,309771027.9117255,23.30741529481415
7.196856730011528e+25,43365911099314.5,43365911099314.47,0.007639347233773586,cot,309771027.9117255,27.99868754134899
7.196856730011528e+25,52094519253096.44,52094519253096.64,0.02362942637721039,cot,309771027.9117255,33.63421014823997
7.196856730011528e+25,62580005064258.164,62580005064258.14,0.04438798996114748,cot,309771027.9117255,40.40404003313788
7.196856730011528e+25,75175989528107.16,75175989528107.25,0.06979385536765902,cot,309771027.9117255,48.536488408806136
7.196856730011528e+25,90307269801705.69,90307269801705.67,0.10067544167184038,cot,309771027.9117255,58.305820534927655
7.196856730011528e+25,108484145406411.6,108484145406412.03,0.13553500798527096,cot,309771027.9117255,70.04150526131576
7.196856730011528e+25,130319627981237.53,130319627981237.75,0.17271083065700446,cot,309771027.9117255,84.13932630160255
7.196856730011528e+25,153111309905296.5,156550114982648.88,0.2104376451241665,cot,309771027.9117255,98.85450614117995
7.196856730011528e+25,176641586528297.78,188060224547363.8,0.24676004048743252,cot,309771027.9117255,114.04655091155571
7.196856730011528e+25,204643803326495.8,225912629069131.47,0.2801613560082364,cot,309771027.9117255,132.12585095905902
7.196856730011528e+25,236532742103220.1,271383893621126.75,0.3100859917457566,cot,309771027.9117255,152.71456707734725
7.196856730011528e+25,273724874909806.84,326007527867889.44,0.33698746477105157,cot,309771027.9117255,176.72722769142203
7.196856730011528e+25,316747233089503.2,391625703384257.44,0.3619818732821907,cot,309771027.9117255,204.50410435398473
7.196856730011528e+25,366551499260317.2,470451380537956.8,0.38615414136289955,cot,309771027.9117255,236.65963969023736
7.196856730011528e+25,424039134042441.06,565142940153009.0,0.40981429957695653,cot,309771027.9117255,273.77585108655035
7.196856730011528e+25,490320566576892.56,678893836892498.1,0.4325971363439594,cot,309771027.9117255,316.5696739829508
7.196856730011528e+25,566385780597792.2,815540297903809.5,0.4548718362342707,cot,309771027.9117255,365.6802796672085
7.196856730011528e+25,654753354879038.8,979690698842436.1,0.4778244487716147,cot,309771027.9117255,422.7337587333194
7.196856730011528e+25,755642836512919.9,1176880980455955.0,0.5007807661079386,cot,309771027.9117255,487.8718591644748
7.196856730011528e+25,871618882878037.5,1413761347122611.8,0.5225948448720253,cot,309771027.9117255,562.7504216607499
7.196856730011528e+25,1004643274646868.2,1698320543716820.5,0.5430940302909819,cot,309771027.9117255,648.6360467081241
7.196856730011528e+25,1158001563693312.0,2040155274495871.2,0.5651581633159957,cot,309771027.9117255,747.6500120103575
7.196856730011528e+25,1340763729621930.0,2450793850108048.5,0.5901573920783622,cot,309771027.9117255,865.6482426135753
7.196856730011528e+25,1585933227925899.0,2944084977655257.0,0.6125216950404533,cot,309771027.9117255,1023.9390291708216
7.196856730011528e+25,1891420166339426.0,3536664805680504.0,0.6326848217924853,cot,309771027.9117255,1221.1730574612793
7.196856730011528e+25,2280031712912255.0,4248517975082634.5,0.6545502356553651,cot,309771027.9117255,1472.075505758394
7.196856730011528e+25,2729508580044001.0,5103651597292699.0,0.6810145596541377,cot,309771027.9117255,1762.2749283201656
7.196856730011528e+25,3301276485232256.0,6130904889496625.0,0.7016653607604881,cot,309771027.9117255,2131.4301130659705
7.196856730011528e+25,3964145754517143.5,7364921771696304.0,0.7225008495195391,cot,309771027.9117255,2559.4038159351644
7.196856730011528e+25,4794819613145597.0,8847319226258546.0,0.7430776458897392,cot,309771027.9117255,3095.7185670132853
7.196856730011528e+25,5847712680322821.0,1.062809082265327e+16,0.7720296323830813,cot,309771027.9117255,3775.5065215390155
7.196856730011528e+25,7020774605398787.0,1.276729274098251e+16,0.7900766228240205,cot,309771027.9117255,4532.88007773243
7.196856730011528e+25,8564707381616761.0,1.5337069155121438e+16,0.8114209976759107,cot,309771027.9117255,5529.702012066421
7.196856730011528e+25,1.0478031014078198e+16,1.8424085281127304e+16,0.8312418473107894,cot,309771027.9117255,6765.016783341073
7.196856730011528e+25,1.2480569909642642e+16,2.2132450145006944e+16,0.8614569137742837,cot,309771027.9117255,8057.932333942598
7.196856730011528e+25,1.5086502720341546e+16,2.658722763962619e+16,0.8782329385503097,cot,309771027.9117255,9740.422028518882
7.196856730011528e+25,1.873796834918075e+16,3.193865428047875e+16,0.8935550845185612,cot,309771027.9117255,12097.947619891975
7.196856730011528e+25,2.2428258003278484e+16,3.8367205903318376e+16,0.9131254345488314,cot,309771027.9117255,14480.539483937659
7.196856730011528e+25,2.6718990602873772e+16,4.6089684177061784e+16,0.936338825462877,cot,309771027.9117255,17250.80023331801
7.196856730011528e+25,3.333309975602817e+16,5.536652819843705e+16,0.9534041334402437,cot,309771027.9117255,21521.1215721097
7.196856730011528e+25,4.00099231363616e+16,6.651059775050343e+16,0.9627091673663154,cot,309771027.9117255,25831.933609855274
7.196856730011528e+25,4.708711166173701e+16,7.989772443875483e+16,0.9757075151198839,cot,309771027.9117255,30401.236667720434
7.196856730011528e+25,5.842043477965538e+16,9.597938653983808e+16,0.9920808930933126,cot,309771027.9117255,37718.46268096012
7.196856730011528e+25,7.217933390701107e+16,1.152979350197266e+17,0.9999999999998823,cot,309771027.9117255,46601.73315341794
7.196856730011528e+25,8.469187042148262e+16,1.3850488421589698e+17,0.999999999999996,cot,309771027.9117255,54680.304347646736
7.196856730011528e+25,1.0258919293841613e+17,1.6638288403323978e+17,0.999999999999996,cot,309771027.9117255,66235.49892964853
7.196856730011528e+25,1.292028486167648e+17,1.998721146617942e+17,0.999999999999996,cot,309771027.9117255,83418.29091491623
7.196856730011528e+25,1.561328128011918e+17,2.401019939731089e+17,0.999999999999996,cot,309771027.9117255,100805.3037456327
7.196856730011528e+25,1.841821769101927e+17,2.8842926692105965e+17,0.999999999999996,cot,309771027.9117255,118915.0438966671
7.196856730011528e+25,2.2285025048623776e+17,3.464837615048567e+17,0.999999999999996,cot,309771027.9117255,143880.62821016475
7.196856730011528e+25,2.8085286379977437e+17,4.1622335440533235e+17,0.999999999999996,cot,309771027.9117255,181329.32940378663
7.196856730011528e+25,3.317946086671625e+17,4.9999999999999994e+17,0.999999999999996,cot,309771027.9117255,214219.26440565183
7.90604321090767e+25,9999999999999.959,10000000000000.0,0.0,cot,324675082.9348765,6.160004586496565
7.90604321090767e+25,12012780991454.928,12012780991454.914,0.0,cot,324675082.9348765,7.399878600394142
7.90604321090767e+25,14430690714865.977,14430690714865.992,0.0,cot,324675082.9348765,8.889312098988817
7.90604321090767e+25,17335272711310.66,17335272711310.713,0.0,cot,324675082.9348765,10.678535940984284
7.90604321090767e+25,20824483450811.97,20824483450812.043,0.0,cot,324675082.9348765,12.827891356842406
7.90604321090767e+25,25015995895478.285,25015995895478.234,0.0,cot,324675082.9348765,15.409864945192611
7.90604321090767e+25,30051167997551.418,30051167997551.387,0.0,cot,324675082.9348765,18.51153326944963
7.90604321090767e+25,36099809969200.266,36099809969200.36,0.0,cot,324675082.9348765,22.237499498192896
7.90604321090767e+25,43365911099314.5,43365911099314.47,0.004273285820806835,cot,324675082.9348765,26.71342112693807
7.90604321090767e+25,52094519253096.44,52094519253096.64,0.019085448956884493,cot,324675082.9348765,32.0902477530409
7.90604321090767e+25,62580005064258.164,62580005064258.14,0.03861055822824685,cot,324675082.9348765,38.54931182188101
7.90604321090767e+25,75175989528107.16,75175989528107.25,0.06287205913146424,cot,324675082.9348765,46.30844402875597
7.90604321090767e+25,90307269801705.67,90307269801705.67,0.09228445289472699,cot,324675082.9348765,55.629319617249195
7.90604321090767e+25,108484145406411.6,108484145406412.03,0.12634642627253878,cot,324675082.9348765,66.82628332656584
7.90604321090767e+25,130319627981237.53,130319627981237.75,0.16301041229017876,cot,324675082.9348765,80.27695060749525
7.90604321090767e+25,154853342310599.84,156550114982648.88,0.20085921437639104,cot,324675082.9348765,95.38972988676215
7.90604321090767e+25,178383618933601.1,188060224547363.8,0.2376920879334917,cot,324675082.9348765,109.88439107868426
7.90604321090767e+25,206650024907648.9,225912629069131.47,0.27193070077550047,cot,324675082.9348765,127.2965101230752
7.90604321090767e+25,238756125567883.56,271383893621126.75,0.30274033393305083,cot,324675082.9348765,147.07388285523183
7.90604321090767e+25,276505708744167.34,326007527867889.44,0.3303266111035411,cot,324675082.9348765,170.32764340565612
7.90604321090767e+25,319967097722541.9,391625703384257.44,0.35569006518433727,cot,324675082.9348765,197.09987894988606
7.90604321090767e+25,370158149757213.06,470451380537956.8,0.3800037464967935,cot,324675082.9348765,228.0175900233524
7.90604321090767e+25,428373696001369.8,565142940153009.0,0.4038189612360864,cot,324675082.9348765,263.8783932102934
7.90604321090767e+25,495034346474390.75,678893836892498.1,0.42685061895112164,cot,324675082.9348765,304.9413844755589
7.90604321090767e+25,571978927722637.1,815540297903809.5,0.44913456066710544,cot,324675082.9348765,352.33928181508463
7.90604321090767e+25,661157206582334.9,979690698842436.1,0.47187311462271603,cot,324675082.9348765,407.27314249424563
7.90604321090767e+25,763700979760600.0,1176880980455955.0,0.4949905282947846,cot,324675082.9348765,470.4401538037236
7.90604321090767e+25,880650077554799.0,1413761347122611.8,0.5171263627317642,cot,324675082.9348765,542.480851683614
7.90604321090767e+25,1015357910711539.9,1698320543716820.5,0.5379209569409605,cot,324675082.9348765,625.460938691868
7.90604321090767e+25,1170005266570917.2,2040155274495871.2,0.5590447502843315,cot,324675082.9348765,720.7237808302016
7.90604321090767e+25,1356696420433502.5,2450793850108048.5,0.5838944779003707,cot,324675082.9348765,835.7256172353882
7.90604321090767e+25,1590963155755558.0,2944084977655257.0,0.6070279384931407,cot,324675082.9348765,980.0340336401326
7.90604321090767e+25,1908766977127366.0,3536664805680504.0,0.6276811168744106,cot,324675082.9348765,1175.8013333657807
7.90604321090767e+25,2263521303616298.0,4248517975082634.5,0.6481904964121137,cot,324675082.9348765,1394.3301611909137
7.90604321090767e+25,2718467387391650.0,5103651597292699.0,0.6747990878609144,cot,324675082.9348765,1674.5771574573964
7.90604321090767e+25,3298584517996530.5,6130904889496625.0,0.6961135510375817,cot,324675082.9348765,2031.9295759805273
7.90604321090767e+25,4002120810806547.5,7364921771696304.0,0.7174497027110049,cot,324675082.9348765,2465.3082550281783
7.90604321090767e+25,4743742065783171.0,8847319226258546.0,0.7370021936563573,cot,324675082.9348765,2922.1472882381145
7.90604321090767e+25,5843188926173433.0,1.062809082265327e+16,0.7652324014877071,cot,324675082.9348765,3599.4070584994433
7.90604321090767e+25,7010853193578075.0,1.276729274098251e+16,0.7846494792443263,cot,324675082.9348765,4318.688782769521
7.90604321090767e+25,8495293298290452.0,1.5337069155121438e+16,0.8067519314611564,cot,324675082.9348765,5233.104568110293
7.90604321090767e+25,1.0438862750798518e+16,1.8424085281127304e+16,0.8261682416822582,cot,324675082.9348765,6430.3442422727285
7.90604321090767e+25,1.2530461952875858e+16,2.2132450145006944e+16,0.8538746547182943,cot,324675082.9348765,7718.77031006363
7.90604321090767e+25,1.503403144862974e+16,2.658722763962619e+16,0.8735438721814066,cot,324675082.9348765,9260.970267709317
7.90604321090767e+25,1.8701718245577692e+16,3.193865428047875e+16,0.8900829126302513,cot,324675082.9348765,11520.267016812555
7.90604321090767e+25,2.2375311778346404e+16,3.8367205903318376e+16,0.909153769159528,cot,324675082.9348765,13783.202317890502
7.90604321090767e+25,2.6671456546403696e+16,4.6089684177061784e+16,0.9307364539200477,cot,324675082.9348765,16429.629465439128
7.90604321090767e+25,3.304549667907674e+16,5.536652819843705e+16,0.9493813154276517,cot,324675082.9348765,20356.041110617058
7.90604321090767e+25,4.016368302357627e+16,6.651059775050343e+16,0.9607983704702743,cot,324675082.9348765,24740.847163582508
7.90604321090767e+25,4.726097551272162e+16,7.989772443875483e+16,0.9732000569086885,cot,324675082.9348765,29112.782592066822
7.90604321090767e+25,5.76454320771218e+16,9.597938653983808e+16,0.9872599604470537,cot,324675082.9348765,35509.61259856479
7.90604321090767e+25,7.202481269158767e+16,1.152979350197266e+17,0.9999999172204428,cot,324675082.9348765,44367.317652173784
7.90604321090767e+25,8.594367521780243e+16,1.3850488421589698e+17,0.999999999999996,cot,324675082.9348765,52941.34335220363
7.90604321090767e+25,1.0163823648216802e+17,1.6638288403323978e+17,0.999999999999996,cot,324675082.9348765,62609.200289358
7.90604321090767e+25,1.2709624128003458e+17,1.998721146617942e+17,0.999999999999996,cot,324675082.9348765,78291.34292114901
7.90604321090767e+25,1.5712446959381472e+17,2.401019939731089e+17,0.999999999999996,cot,324675082.9348765,96788.74533487427
7.90604321090767e+25,1.8521729720086982e+17,2.8842926692105965e+17,0.999999999999996,cot,324675082.9348765,114093.94002558602
7.90604321090767e+25,2.2297606045165357e+17,3.464837615048567e+17,0.999999999999996,cot,324675082.9348765,137353.35550611268
7.90604321090767e+25,2.8019424587557293e+17,4.1622335440533235e+17,0.999999999999996,cot,324675082.9348765,172599.78397034825
7.90604321090767e+25,3.369064442123523e+17,4.9999999999999994e+17,0.999999999999996,cot,324675082.9348765,207534.52415683478
8.685113737513521e+25,9999999999999.959,10000000000000.0,0.0,cot,340296218.75680643,5.877232510271579
8.685113737513521e+25,12012780991454.928,12012780991454.914,0.0,cot,340296218.75680643,7.060190698175164
8.685113737513521e+25,14430690714865.975,14430690714865.992,0.0,cot,340296218.75680643,8.481252461508486
8.685113737513521e+25,17335272711310.66,17335272711310.713,0.0,cot,340296218.75680643,10.188342835333916
8.685113737513521e+25,20824483450811.97,20824483450812.043,0.0,cot,340296218.75680643,12.239033114672509
8.685113737513521e+25,25015995895478.285,25015995895478.234,0.0,cot,340296218.75680643,14.702482435372596
8.685113737513521e+25,30051167997551.418,30051167997551.387,0.0,cot,340296218.75680643,17.661770152684277
8.685113737513521e+25,36099809969200.266,36099809969200.36,0.0,cot,340296218.75680643,21.216697676561072
8.685113737513521e+25,43365911099314.5,43365911099314.47,0.0016146308333433359,cot,340296218.75680643,25.487154255043933
8.685113737513521e+25,52094519253096.83,52094519253096.64,0.020184995690720173,cot,340296218.75680643,30.61716021612706
8.685113737513521e+25,62580005064258.164,62580005064258.14,0.045046500433637955,cot,340296218.75680643,36.77972402566196
8.685113737513521e+25,75175989528107.16,75175989528107.25,0.07640836312958992,cot,340296218.75680643,44.182676964642894
8.685113737513521e+25,90307269801705.67,90307269801705.67,0.11427555942893271,cot,340296218.75680643,53.07568219924536
8.685113737513521e+25,108484145406412.45,108484145406412.03,0.15875969451905725,cot,340296218.75680643,63.758654623159906
8.685113737513521e+25,130319627981237.53,130319627981237.75,0.2068192640219149,cot,340296218.75680643,76.591875429783
8.685113737513521e+25,156550114982648.78,156550114982648.88,0.2561684405566674,cot,340296218.75680643,92.00814252627809
8.685113737513521e+25,177391244952723.62,188060224547363.8,0.3034170670441619,cot,340296218.75680643,104.25695918737006
8.685113737513521e+25,202216523242974.3,225912629069131.47,0.3460768639792398,cot,340296218.75680643,118.84735245177018
8.685113737513521e+25,230501211031970.8,271383893621126.75,0.3827221722424367,cot,340296218.75680643,135.47092111340743
8.685113737513521e+25,263488210934235.25,326007527867889.44,0.41360183838583436,cot,340296218.75680643,154.85814793759891
8.685113737513521e+25,301006286623415.1,391625703384257.44,0.44032037661363327,cot,340296218.75680643,176.90839335392675
8.685113737513521e+25,344522187105632.44,470451380537956.8,0.46493171671845795,cot,340296218.75680643,202.48369985670988
8.685113737513521e+25,394837822129360.94,565142940153009.0,0.4887833429517516,cot,340296218.75680643,232.05536845035164
8.685113737513521e+25,451984196667265.8,678893836892498.1,0.5119853386299672,cot,340296218.75680643,265.64162147818485
8.685113737513521e+25,517290037783485.94,815540297903809.5,0.5343506458838653,cot,340296218.75680643,304.02338273007297
8.685113737513521e+25,592356564994779.6,979690698842436.1,0.5568670805247824,cot,340296218.75680643,348.14172614601324
8.685113737513521e+25,678501478865350.4,1176880980455955.0,0.580023235077597,cot,340296218.75680643,398.7710949854798
8.685113737513521e+25,774977343783147.8,1413761347122611.8,0.6022212629269078,cot,340296218.75680643,455.4722039606248
8.685113737513521e+25,885390280823561.6,1698320543716820.5,0.6224018100899051,cot,340296218.75680643,520.364454273474
8.685113737513521e+25,1011680921683882.5,2040155274495871.2,0.642855878326327,cot,340296218.75680643,594.5884002942054
8.685113737513521e+25,1154529280656423.0,2450793850108048.5,0.6677331589811745,cot,340296218.75680643,678.5437022334416
8.685113737513521e+25,1349627667531799.5,2944084977655257.0,0.6906869379978178,cot,340296218.75680643,793.2075604379926
8.685113737513521e+25,1628134928847315.5,3536664805680504.0,0.7116276354878728,cot,340296218.75680643,956.8927534930186
8.685113737513521e+25,1933490473990590.8,4248517975082634.5,0.7323800677666829,cot,340296218.75680643,1136.3573072037952
8.685113737513521e+25,2375098991301914.5,5103651597292699.0,0.7573170488792114,cot,340296218.75680643,1395.9009006792903
8.685113737513521e+25,2808219543508136.0,6130904889496625.0,0.7805035155827068,cot,340296218.75680643,1650.4559197086096
8.685113737513521e+25,3515978980309036.5,7364921771696304.0,0.8017861985539563,cot,340296218.75680643,2066.4225968503865
8.685113737513521e+25,4222111363879392.0,8847319226258546.0,0.8214865162882524,cot,340296218.75680643,2481.433016977914
8.685113737513521e+25,5237950038143083.0,1.062809082265327e+16,0.8460461282135765,cot,340296218.75680643,3078.465025135291
8.685113737513521e+25,6407171519720650.0,1.276729274098251e+16,0.8703450832854335,cot,340296218.75680643,3765.6436754588517
8.685113737513521e+25,7558864495624438.0,1.5337069155121438e+16,0.8868496409919875,cot,340296218.75680643,4442.520415442171
8.685113737513521e+25,9547271574445448.0,1.8424085281127304e+16,0.9045323292055021,cot,340296218.75680643,5611.153488172274
8.685113737513521e+25,1.155455151630397e+16,2.2132450145006944e+16,0.9256227264730214,cot,340296218.75680643,6790.878581322974
8.685113737513521e+25,1.3825552303193624e+16,2.658722763962619e+16,0.9474117446825491,cot,340296218.75680643,8125.598546879
8.685113737513521e+25,1.7383543116411564e+16,3.193865428047875e+16,0.957618315435766,cot,340296218.75680643,10216.712474748218
8.685113737513521e+25,2.111058221182646e+16,3.8367205903318376e+16,0.96933130896188,cot,340296218.75680643,12407.180008610787
8.685113737513521e+25,2.480302429241708e+16,4.6089684177061784e+16,0.9835047452789639,cot,340296218.75680643,14577.314072444997
8.685113737513521e+25,3.116381153770726e+16,5.536652819843705e+16,0.9994317630649454,cot,340296218.75680643,18315.696631339037
8.685113737513521e+25,3.889063352318289e+16,6.651059775050343e+16,0.999999999999996,cot,340296218.75680643,22856.92956875091
8.685113737513521e+25,4.630588612740676e+16,7.989772443875483e+16,0.999999999999996,cot,340296218.75680643,27215.04593649298
8.685113737513521e+25,5.564524882984157e+16,9.597938653983808e+16,0.999999999999996,cot,340296218.75680643,32704.006546489774
8.685113737513521e+25,7.113866968942777e+16,1.152979350197266e+17,0.999999999999996,cot,340296218.75680643,41809.850223617796
8.685113737513521e+25,8.563882363243202e+16,1.3850488421589698e+17,0.999999999999996,cot,340296218.75680643,50331.92783939455
8.685113737513521e+25,1.0164434654055707e+17,1.6638288403323978e+17,0.999999999999996,cot,340296218.75680643,59738.745797347496
8.685113737513521e+25,1.2602855897286318e+17,1.998721146617942e+17,0.999999999999996,cot,340296218.75680643,74069.91440179934
8.685113737513521e+25,1.5601163863437398e+17,2.401019939731089e+17,0.999999999999996,cot,340296218.75680643,91691.6674562688
8.685113737513521e+25,1.8622176668842182e+17,2.8842926692105965e+17,0.999999999999996,cot,340296218.75680643,109446.86213014061
8.685113737513521e+25,2.220246852417704e+17,3.464837615048567e+17,0.999999999999996,cot,340296218.75680643,130489.06981857528
8.685113737513521e+25,2.7570254656825136e+17,4.1622335440533235e+17,0.999999999999996,cot,340296218.75680643,162036.79698555975
8.685113737513521e+25,3.375690619084746e+17,4.9999999999999994e+17,0.999999999999996,cot,340296218.75680643,198397.18651103743
9.540954763499964e+25,9999999999999.959,10000000000000.0,0.0,cot,356668936.3821855,5.607440951507224
9.540954763499964e+25,12012780991454.928,12012780991454.914,0.0,cot,356668936.3821855,6.73609600729722
9.540954763499964e+25,14430690714865.975,14430690714865.992,0.0,cot,356668936.3821855,8.091924607307485
9.540954763499964e+25,17335272711310.66,17335272711310.713,0.0,cot,356668936.3821855,9.720651810694946
9.540954763499964e+25,20824483450811.97,20824483450812.043,0.0,cot,356668936.3821855,11.677206129606798
9.540954763499964e+25,25015995895478.285,25015995895478.234,0.0,cot,356668936.3821855,14.027571982704215
9.540954763499964e+25,30051167997551.418,30051167997551.387,0.0,cot,356668936.3821855,16.851015007009384
9.540954763499964e+25,36099809969200.266,36099809969200.36,0.0,cot,356668936.3821855,20.242755276292314
9.540954763499964e+25,43365911099314.5,43365911099314.47,0.0,cot,356668936.3821855,24.317178579771877
9.540954763499964e+25,52094519253096.44,52094519253096.64,0.014849010523645687,cot,356668936.3821855,29.21169406088957
9.540954763499964e+25,62580005064258.164,62580005064258.14,0.038053176835678854,cot,356668936.3821855,35.09136831428521
9.540954763499964e+25,75175989528107.16,75175989528107.25,0.06776875380705157,cot,356668936.3821855,42.154492224998805
9.540954763499964e+25,90307269801705.67,90307269801705.67,0.10375109424124325,cot,356668936.3821855,50.63926829048982
9.540954763499964e+25,108484145406411.6,108484145406412.03,0.14691284648323605,cot,356668936.3821855,60.831843954117915
9.540954763499964e+25,130319627981237.53,130319627981237.75,0.19429067276782594,cot,356668936.3821855,73.0759618727181
9.540954763499964e+25,156550114982648.78,156550114982648.88,0.24360587333024958,cot,356668936.3821855,87.7845525716873
9.540954763499964e+25,179991906393717.88,188060224547363.8,0.2916455017257046,cot,356668936.3821855,100.92939868519927
9.540954763499964e+25,204817184683968.53,225912629069131.47,0.33568431777148405,cot,356668936.3821855,114.8500268969308
9.540954763499964e+25,233706196978618.16,271383893621126.75,0.3739180684705098,cot,356668936.3821855,131.04936995589227
9.540954763499964e+25,266693196880882.56,326007527867889.44,0.4061660419203578,cot,356668936.3821855,149.54663536782456
9.540954763499964e+25,304721591041502.9,391625703384257.44,0.43375263647604984,cot,356668936.3821855,170.8708328414567
9.540954763499964e+25,348751925466704.4,470451380537956.8,0.45873000218867505,cot,356668936.3821855,195.56058287790012
9.540954763499964e+25,399533053690733.3,565142940153009.0,0.4827189013113925,cot,356668936.3821855,224.03580067461615
9.540954763499964e+25,457564660560938.0,678893836892498.1,0.5061258486872238,cot,356668936.3821855,256.5766815591917
9.540954763499964e+25,523833350412173.44,815540297903809.5,0.52866551588561,cot,356668936.3821855,293.7364580866467
9.540954763499964e+25,599737323720394.4,979690698842436.1,0.5510107989872195,cot,356668936.3821855,336.2991629177098
9.540954763499964e+25,686879126186390.9,1176880980455955.0,0.5741048260397649,cot,356668936.3821855,385.1634140913082
9.540954763499964e+25,784879060352968.8,1413761347122611.8,0.5967108627205457,cot,356668936.3821855,440.1162985003765
9.540954763499964e+25,897214712046838.1,1698320543716820.5,0.6174002089712491,cot,356668936.3821855,503.1078518626223
9.540954763499964e+25,1024746943589362.8,2040155274495871.2,0.6372418998333282,cot,356668936.3821855,574.620797641488
9.540954763499964e+25,1170623309912366.5,2450793850108048.5,0.6611608519057103,cot,356668936.3821855,656.4201086791563
9.540954763499964e+25,1370412098431031.2,2944084977655257.0,0.6852217066405348,cot,356668936.3821855,768.4504921183145
9.540954763499964e+25,1636827451930201.2,3536664805680504.0,0.7062996885898505,cot,356668936.3821855,917.8413284504669
9.540954763499964e+25,1954044796678761.8,4248517975082634.5,0.7269490248782482,cot,356668936.3821855,1095.719081397614
9.540954763499964e+25,2331849679408968.5,5103651597292699.0,0.7503524357936401,cot,356668936.3821855,1307.5709385076896
9.540954763499964e+25,2840574877405659.5,6130904889496625.0,0.7754583887657286,cot,356668936.3821855,1592.8355893387172
9.540954763499964e+25,3492517198846973.0,7364921771696304.0,0.7962295263330957,cot,356668936.3821855,1958.4083964657896
9.540954763499964e+25,4253573369192303.5,8847319226258546.0,0.8164765484936195,cot,356668936.3821855,2385.1661500649575
9.540954763499964e+25,5195093518147177.0,1.062809082265327e+16,0.8384048796969064,cot,356668936.3821855,2913.1180140568335
9.540954763499964e+25,6354848382971522.0,1.276729274098251e+16,0.8661936760986683,cot,356668936.3821855,3563.443706329412
9.540954763499964e+25,7627532637895397.0,1.5337069155121438e+16,0.8826158662805365,cot,356668936.3821855,4277.093887269275
9.540954763499964e+25,9498641407488856.0,1.8424085281127304e+16,0.8990061244133861,cot,356668936.3821855,5326.307081203545
9.540954763499964e+25,1.1590756766636024e+16,2.2132450145006944e+16,0.9191423795311124,cot,356668936.3821855,6499.448415219457
9.540954763499964e+25,1.3750905847680464e+16,2.658722763962619e+16,0.9431588067775735,cot,356668936.3821855,7710.739257060391
9.540954763499964e+25,1.7157073388909822e+16,3.193865428047875e+16,0.9548716032986929,cot,356668936.3821855,9620.727592898815
9.540954763499964e+25,2.1112139825777892e+16,3.8367205903318376e+16,0.9664615563962287,cot,356668936.3821855,11838.507743301403
9.540954763499964e+25,2.501402644492013e+16,4.6089684177061784e+16,0.9797613471369478,cot,356668936.3821855,14026.467624933037
9.540954763499964e+25,3.0622831829920424e+16,5.536652819843705e+16,0.9958483359250689,cot,356668936.3821855,17171.57212542154
9.540954763499964e+25,3.896396418779804e+16,6.651059775050343e+16,0.9999999999982353,cot,356668936.3821855,21848.812841972052
9.540954763499964e+25,4.611876526198692e+16,7.989772443875483e+16,0.999999999999996,cot,356668936.3821855,25860.825296301526
9.540954763499964e+25,5.56434462558212e+16,9.597938653983808e+16,0.999999999999996,cot,356668936.3821855,31201.73392178844
9.540954763499964e+25,6.9325983828951656e+16,1.152979350197266e+17,0.999999999999996,cot,356668936.3821855,38874.13607259927
9.540954763499964e+25,8.615311404307562e+16,1.3850488421589698e+17,0.999999999999996,cot,356668936.3821855,48309.84997850163
9.540954763499964e+25,1.016942677267211e+17,1.6638288403323978e+17,0.999999999999996,cot,356668936.3821855,57024.46013843577
9.540954763499964e+25,1.2434100776589205e+17,1.998721146617942e+17,0.999999999999996,cot,356668936.3821855,69723.48588981437
9.540954763499964e+25,1.563294631124295e+17,2.401019939731089e+17,0.999999999999996,cot,356668936.3821855,87660.82333837787
9.540954763499964e+25,1.8558500077517357e+17,2.8842926692105965e+17,0.999999999999996,cot,356668936.3821855,104065.69333322125
9.540954763499964e+25,2.221151951609764e+17,3.464837615048567e+17,0.999999999999996,cot,356668936.3821855,124549.78412976832
