C_tr,C_inf,C_inf_allocated,Accuracy,Policy,Params,Tokens
1.9070139720346754e+25,3.979782040793121e+16,4.7148663634573896e+16,0.4156357792023052,cot,159457997.48040968,49916.36799254373
1.9070139720346754e+25,4.273705552945475e+16,5.059197488435822e+16,0.422516861693711,cot,159457997.48040968,53602.900079947685
1.9070139720346754e+25,4.585371648703518e+16,5.428675439323859e+16,0.4333529012683293,cot,159457997.48040968,57511.96830710052
1.9070139720346754e+25,4.916374914410982e+16,5.825136712468927e+16,0.44152344564003504,cot,159457997.48040968,61663.572753884444
1.9070139720346754e+25,5.2370356248043384e+16,6.250551925273976e+16,0.4467760289752547,cot,159457997.48040968,65685.45582604269
1.9070139720346754e+25,5.577013144170702e+16,6.707035611184313e+16,0.45600981878457375,cot,159457997.48040968,69949.61974053225
1.9070139720346754e+25,5.938581829825124e+16,7.196856730011529e+16,0.46130764397685947,cot,159457997.48040968,74484.59059640094
1.9070139720346754e+25,6.366291351349233e+16,7.72244994583627e+16,0.47070935210063686,cot,159457997.48040968,79849.13208422008
1.9070139720346754e+25,6.840766837474748e+16,8.286427728546859e+16,0.4864686550688789,cot,159457997.48040968,85800.23511602389
1.9070139720346754e+25,7.369800461417274e+16,8.89159333916466e+16,0.49443816342412406,cot,159457997.48040968,92435.63292989046
1.9070139720346754e+25,7.877957955759582e+16,9.540954763499963e+16,0.5063629312163033,cot,159457997.48040968,98809.19214136543
1.9070139720346754e+25,8.533131324467986e+16,1.0237739663395878e+17,0.508543310535432,cot,159457997.48040968,107026.69617453749
1.9070139720346754e+25,9.081173453740211e+16,1.0985411419875618e+17,0.5189025115497964,cot,159457997.48040968,113900.5079360273
1.9070139720346754e+25,9.728022196489035e+16,1.1787686347935915e+17,0.5317851063912002,cot,159457997.48040968,122013.60044903583
1.9070139720346754e+25,1.038100411106573e+17,1.2648552168552906e+17,0.532929345846793,cot,159457997.48040968,130203.61819533192
1.9070139720346754e+25,1.1001032067056104e+17,1.3572287829716482e+17,0.5434320702550457,cot,159457997.48040968,137980.31131561956
1.9070139720346754e+25,1.1779852173961482e+17,1.4563484775012384e+17,0.5518810523228802,cot,159457997.48040968,147748.65306343389
1.9070139720346754e+25,1.2654748224231088e+17,1.56270697654699e+17,0.5573596887791036,cot,159457997.48040968,158722.02616599138
1.9070139720346754e+25,1.3638168228690398e+17,1.6768329368110032e+17,0.5690648817046505,cot,159457997.48040968,171056.55964814086
1.9070139720346754e+25,1.4678010492957907e+17,1.7992936232915478e+17,0.5805844031390643,cot,159457997.48040968,184098.76863982546
1.9070139720346754e+25,1.5775969735170874e+17,1.9306977288832458e+17,0.5938282520048999,cot,159457997.48040968,197869.90912273357
1.9070139720346754e+25,1.681726340856667e+17,2.0716983998953034e+17,0.5974026562464213,cot,159457997.48040968,210930.32239581167
1.9070139720346754e+25,1.7932702288154394e+17,2.222996482526191e+17,0.6039798756569672,cot,159457997.48040968,224920.70101855538
1.9070139720346754e+25,1.9192119004815728e+17,2.3853440064314166e+17,0.612830893780118,cot,159457997.48040968,240716.91991709085
1.9070139720346754e+25,2.0446759203927443e+17,2.559547922699533e+17,0.6233766233569116,cot,159457997.48040968,256453.22940217462
1.9070139720346754e+25,2.1707713075517955e+17,2.7464741148160502e+17,0.6297387969429967,cot,159457997.48040968,272268.7280477716
1.9070139720346754e+25,2.3298995676778262e+17,2.94705170255181e+17,0.6375890409862484,cot,159457997.48040968,292227.37078007864
1.9070139720346754e+25,2.4897751583566752e+17,3.1622776601683795e+17,0.6428651017222587,cot,159457997.48040968,312279.7473563605
1.9385774386516907e+25,9053418834903384.0,1e+16,0.22204077495981858,cot,160772196.54536834,11262.418539325732
1.9385774386516907e+25,9662613156303410.0,1.0730309405261566e+16,0.2313121485055061,cot,160772196.54536834,12020.253954267168
1.9385774386516907e+25,1.0311090884288766e+16,1.151395399326448e+16,0.23806670040384378,cot,160772196.54536834,12826.957777340658
1.9385774386516907e+25,1.100208737245333e+16,1.2354828882567482e+16,0.248540419773631,cot,160772196.54536834,13686.554776091085
1.9385774386516907e+25,1.1815879769918038e+16,1.3257113655901108e+16,0.2574273485114708,cot,160772196.54536834,14698.90941818875
1.9385774386516907e+25,1.25960054980984e+16,1.422529313485372e+16,0.2624350655176377,cot,160772196.54536834,15669.382851958397
1.9385774386516907e+25,1.3424329165486196e+16,1.5264179671752366e+16,0.2712067304553188,cot,160772196.54536834,16699.814338479828
1.9385774386516907e+25,1.4489876876988008e+16,1.637893706954068e+16,0.2782256317920306,cot,160772196.54536834,18025.351632113958
1.9385774386516907e+25,1.5511404650022242e+16,1.7575106248547966e+16,0.2855711206038791,cot,160772196.54536834,19296.128289999542
1.9385774386516907e+25,1.6466026297828048e+16,1.8858632787726556e+16,0.2994296581292135,cot,160772196.54536834,20483.6739829968
1.9385774386516907e+25,1.7609044778928228e+16,2.023589647725164e+16,0.3092658085385238,cot,160772196.54536834,21905.584618866767
1.9385774386516907e+25,1.8722455694177988e+16,2.1713743029375264e+16,0.3206818614753575,cot,160772196.54536834,23290.66355561634
1.9385774386516907e+25,2.023784107962102e+16,2.3299518105153816e+16,0.3258429941746348,cot,160772196.54536834,25175.797201862697
1.9385774386516907e+25,2.1558336483685348e+16,2.5001103826179204e+16,0.3349526856710796,cot,160772196.54536834,26818.488453756738
1.9385774386516907e+25,2.315429956677523e+16,2.6826957952797164e+16,0.34616461721097436,cot,160772196.54536834,28803.860448894615
1.9385774386516907e+25,2.4712132594936544e+16,2.8786155923545596e+16,0.35105039185061726,cot,160772196.54536834,30741.798800967455
1.9385774386516907e+25,2.668231959528046e+16,3.0888435964774724e+16,0.35895957191585137,cot,160772196.54536834,33192.70392346847
1.9385774386516907e+25,2.8451526618600796e+16,3.314424749466418e+16,0.3676325647507705,cot,160772196.54536834,35393.59072023632
1.9385774386516907e+25,3.0341553582640216e+16,3.5564803062231212e+16,0.3724801366252976,cot,160772196.54536834,37744.777062964524
1.9385774386516907e+25,3.2347813168574844e+16,3.816213407949349e+16,0.3845205162170153,cot,160772196.54536834,40240.556344512726
1.9385774386516907e+25,3.4570805942360604e+16,4.094915062380419e+16,0.39691760397427994,cot,160772196.54536834,43005.950886047714
1.9385774386516907e+25,3.715722291004563e+16,4.3939705607607864e+16,0.4078596437282033,cot,160772196.54536834,46223.4437402368
1.9385774386516907e+25,3.989872643807068e+16,4.7148663634573896e+16,0.4155443573663068,cot,160772196.54536834,49633.863684647295
1.9385774386516907e+25,4.270893769188849e+16,5.059197488435822e+16,0.42131224127309674,cot,160772196.54536834,53129.755778184495
1.9385774386516907e+25,4.597803724184435e+16,5.428675439323859e+16,0.4317967056664379,cot,160772196.54536834,57196.503163866146
1.9385774386516907e+25,4.9139544849144856e+16,5.825136712468927e+16,0.4414359195806262,cot,160772196.54536834,61129.406582783304
1.9385774386516907e+25,5.251763935221253e+16,6.250551925273976e+16,0.4455307683901214,cot,160772196.54536834,65331.74327489214
1.9385774386516907e+25,5.5928258465852024e+16,6.707035611184313e+16,0.45508415378882794,cot,160772196.54536834,69574.54045864157
1.9385774386516907e+25,5.955557648175845e+16,7.196856730011529e+16,0.46111071335916104,cot,160772196.54536834,74086.91025124166
1.9385774386516907e+25,6.3848708409985416e+16,7.72244994583627e+16,0.4693128038261252,cot,160772196.54536834,79427.55001418163
1.9385774386516907e+25,6.838283489582233e+16,8.286427728546859e+16,0.48554291494354096,cot,160772196.54536834,85067.98608865851
1.9385774386516907e+25,7.367610972079408e+16,8.89159333916466e+16,0.4933626271334971,cot,160772196.54536834,91652.79980485109
1.9385774386516907e+25,7.87628352716552e+16,9.540954763499963e+16,0.506050277882977,cot,160772196.54536834,97980.66701095186
1.9385774386516907e+25,8.5025467157694e+16,1.0237739663395878e+17,0.507417254699492,cot,160772196.54536834,105771.35721810038
1.9385774386516907e+25,9.112512123681618e+16,1.0985411419875618e+17,0.5179136831285669,cot,160772196.54536834,113359.3036543499
1.9385774386516907e+25,9.693795765264872e+16,1.1787686347935915e+17,0.5306903006499912,cot,160772196.54536834,120590.45001017173
1.9385774386516907e+25,1.0380970549380334e+17,1.2648552168552906e+17,0.5325759051459238,cot,160772196.54536834,129138.8781449027
1.9385774386516907e+25,1.1040643897938048e+17,1.3572287829716482e+17,0.541732673134119,cot,160772196.54536834,137345.18946903216
1.9385774386516907e+25,1.1780643370728142e+17,1.4563484775012384e+17,0.5516080474896333,cot,160772196.54536834,146550.75471838514
1.9385774386516907e+25,1.265613542813887e+17,1.56270697654699e+17,0.5558159260475225,cot,160772196.54536834,157441.8425584853
1.9385774386516907e+25,1.359120095703927e+17,1.6768329368110032e+17,0.5667266025462556,cot,160772196.54536834,169074.0221143146
1.9385774386516907e+25,1.4575488355756982e+17,1.7992936232915478e+17,0.5789391897883986,cot,160772196.54536834,181318.51985543934
1.9385774386516907e+25,1.5782980230713565e+17,1.9306977288832458e+17,0.5915213371790023,cot,160772196.54536834,196339.67277743528
1.9385774386516907e+25,1.6887125178522128e+17,2.0716983998953034e+17,0.5974025982816892,cot,160772196.54536834,210075.19386297304
1.9385774386516907e+25,1.8007926637429923e+17,2.222996482526191e+17,0.6038117572592133,cot,160772196.54536834,224017.92131201318
1.9385774386516907e+25,1.9201352201469558e+17,2.3853440064314166e+17,0.6110553358507962,cot,160772196.54536834,238864.0898620941
1.9385774386516907e+25,2.045922437119158e+17,2.559547922699533e+17,0.6233766200788401,cot,160772196.54536834,254511.97173160705
1.9385774386516907e+25,2.1721122764663984e+17,2.7464741148160502e+17,0.6289789341874976,cot,160772196.54536834,270209.93967118557
1.9385774386516907e+25,2.322383687073331e+17,2.94705170255181e+17,0.6365557655767463,cot,160772196.54536834,288903.64590098476
1.9385774386516907e+25,2.5009870364803376e+17,3.1622776601683795e+17,0.6428572917330136,cot,160772196.54536834,311121.83452374284
1.9706633201222217e+25,9063813311186890.0,1e+16,0.22080375729426913,cot,162097226.79602805,11183.181218260033
1.9706633201222217e+25,9651593260040496.0,1.0730309405261566e+16,0.23047229827716223,cot,162097226.79602805,11908.40022474338
1.9706633201222217e+25,1.0298361613197316e+16,1.151395399326448e+16,0.23710479591919142,cot,162097226.79602805,12706.400740780176
1.9706633201222217e+25,1.0961329961318766e+16,1.2354828882567482e+16,0.24725911280453858,cot,162097226.79602805,13524.389254495694
1.9706633201222217e+25,1.183238099877742e+16,1.3257113655901108e+16,0.25669213972893395,cot,162097226.79602805,14599.115891928825
1.9706633201222217e+25,1.2613029425076276e+16,1.422529313485372e+16,0.2616918049760534,cot,162097226.79602805,15562.301310617286
1.9706633201222217e+25,1.3443475435134618e+16,1.5264179671752366e+16,0.2701789267856895,cot,162097226.79602805,16586.928352637344
1.9706633201222217e+25,1.4473317535648054e+16,1.637893706954068e+16,0.27759277233112684,cot,162097226.79602805,17857.575754655292
1.9706633201222217e+25,1.5493678336599784e+16,1.7575106248547966e+16,0.28431251045330586,cot,162097226.79602805,19116.524869479672
1.9706633201222217e+25,1.644756926995978e+16,1.8858632787726556e+16,0.2978141991281911,cot,162097226.79602805,20293.461640347818
1.9706633201222217e+25,1.7638294760280286e+16,2.023589647725164e+16,0.30813762833205033,cot,162097226.79602805,21762.611377028796
1.9706633201222217e+25,1.875484950523447e+16,2.1713743029375264e+16,0.31950394036379376,cot,162097226.79602805,23140.24721574574
1.9706633201222217e+25,2.0216799130232096e+16,2.3299518105153816e+16,0.3253275135557601,cot,162097226.79602805,24944.040721525136
1.9706633201222217e+25,2.1598776776300468e+16,2.5001103826179204e+16,0.33366754215737715,cot,162097226.79602805,26649.162608412633
1.9706633201222217e+25,2.3131442388233908e+16,2.6826957952797164e+16,0.34492973674088034,cot,162097226.79602805,28540.20743654167
1.9706633201222217e+25,2.476174595149723e+16,2.8786155923545596e+16,0.35077116452849527,cot,162097226.79602805,30551.720644370675
1.9706633201222217e+25,2.6658576779134724e+16,3.0888435964774724e+16,0.3577254171139104,cot,162097226.79602805,32892.08249402074
1.9706633201222217e+25,2.851370744932869e+16,3.314424749466418e+16,0.3667241769380776,cot,162097226.79602805,35180.993546803074
1.9706633201222217e+25,3.021989927487075e+16,3.5564803062231212e+16,0.37163582112659593,cot,162097226.79602805,37286.13977202384
1.9706633201222217e+25,3.2420391205106612e+16,3.816213407949349e+16,0.3827182309181159,cot,162097226.79602805,40001.1670105895
1.9706633201222217e+25,3.4542713418060476e+16,4.094915062380419e+16,0.39621898233854147,cot,162097226.79602805,42619.746310066905
1.9706633201222217e+25,3.713105544473822e+16,4.3939705607607864e+16,0.4062644184792246,cot,162097226.79602805,45813.313624990486
1.9706633201222217e+25,3.987283885765855e+16,4.7148663634573896e+16,0.41542333877689763,cot,162097226.79602805,49196.20112666304
1.9706633201222217e+25,4.267996576010986e+16,5.059197488435822e+16,0.42010695126817393,cot,162097226.79602805,52659.71121617691
1.9706633201222217e+25,4.580290183481618e+16,5.428675439323859e+16,0.4304090117447962,cot,162097226.79602805,56512.87531581447
1.9706633201222217e+25,4.92764352489293e+16,5.825136712468927e+16,0.44122886157839053,cot,162097226.79602805,60798.61601942808
1.9706633201222217e+25,5.248998376229524e+16,6.250551925273976e+16,0.44428574371128177,cot,162097226.79602805,64763.58022872903
1.9706633201222217e+25,5.60876887196283e+16,6.707035611184313e+16,0.45430497100717665,cot,162097226.79602805,69202.52718475582
1.9706633201222217e+25,5.972673375499178e+16,7.196856730011529e+16,0.46101129356009424,cot,162097226.79602805,73692.480661804
1.9706633201222217e+25,6.38157823315394e+16,7.72244994583627e+16,0.4680922314278188,cot,162097226.79602805,78737.6608383816
1.9706633201222217e+25,6.836109576054149e+16,8.286427728546859e+16,0.4838915605628496,cot,162097226.79602805,84345.79309189832
1.9706633201222217e+25,7.365927507094515e+16,8.89159333916466e+16,0.4922768220374164,cot,162097226.79602805,90882.83189894777
1.9706633201222217e+25,7.902391140566512e+16,9.540954763499963e+16,0.5053325504710282,cot,162097226.79602805,97501.86720356831
1.9706633201222217e+25,8.501614771379872e+16,1.0237739663395878e+17,0.5068077945951518,cot,162097226.79602805,104895.25255207131
1.9706633201222217e+25,9.04824540890468e+16,1.0985411419875618e+17,0.5164774070520055,cot,162097226.79602805,111639.73113852671
1.9706633201222217e+25,9.693531765985262e+16,1.1787686347935915e+17,0.5289227514197758,cot,162097226.79602805,119601.45102522861
1.9706633201222217e+25,1.0343634821164235e+17,1.2648552168552906e+17,0.5324847725195077,cot,162097226.79602805,127622.60065287791
1.9706633201222217e+25,1.0999964873749456e+17,1.3572287829716482e+17,0.5402149830925608,cot,162097226.79602805,135720.580680767
1.9706633201222217e+25,1.178051176794724e+17,1.4563484775012384e+17,0.5508044379071968,cot,162097226.79602805,145351.18213676807
1.9706633201222217e+25,1.2610640826297584e+17,1.56270697654699e+17,0.5539956197960957,cot,162097226.79602805,155593.54191994836
1.9706633201222217e+25,1.3493965365368354e+17,1.6768329368110032e+17,0.56519736768357,cot,162097226.79602805,166492.2421201965
1.9706633201222217e+25,1.4525239828921744e+17,1.7992936232915478e+17,0.578160028586937,cot,162097226.79602805,179216.38902804058
1.9706633201222217e+25,1.5675340013877715e+17,1.9306977288832458e+17,0.5892665569402402,cot,162097226.79602805,193406.6402456407
1.9706633201222217e+25,1.6957562725636448e+17,2.0716983998953034e+17,0.5974025968902815,cot,162097226.79602805,209227.0554014434
1.9706633201222217e+25,1.8017695289070454e+17,2.222996482526191e+17,0.603312740209169,cot,162097226.79602805,222307.2614529387
1.9706633201222217e+25,1.9138226687848685e+17,2.3853440064314166e+17,0.6104845161409416,cot,162097226.79602805,236132.6848846206
1.9706633201222217e+25,2.0470213625425306e+17,2.559547922699533e+17,0.6233764014258021,cot,162097226.79602805,252567.1046943154
1.9706633201222217e+25,2.1733180052064768e+17,2.7464741148160502e+17,0.6269790132942789,cot,162097226.79602805,268149.93052795774
1.9706633201222217e+25,2.3326917699589168e+17,2.94705170255181e+17,0.6363463214006432,cot,162097226.79602805,287813.90231854055
1.9706633201222217e+25,2.5027470554718656e+17,3.1622776601683795e+17,0.6428571438007104,cot,162097226.79602805,308795.78940867994
2.0032802630655866e+25,9074293455240146.0,1e+16,0.2195763070661099,cot,163433177.49937177,11104.591606285116
2.0032802630655866e+25,9640293861266172.0,1.0730309405261566e+16,0.22956012143276464,cot,163433177.49937177,11797.229924509335
2.0032802630655866e+25,1.0310526153387438e+16,1.151395399326448e+16,0.23622233774837406,cot,163433177.49937177,12617.421151745117
2.0032802630655866e+25,1.097497069820922e+16,1.2354828882567482e+16,0.24596442641342414,cot,163433177.49937177,13430.529671065602
2.0032802630655866e+25,1.181930313529252e+16,1.3257113655901108e+16,0.25586397572707686,cot,163433177.49937177,14463.774511558955
2.0032802630655866e+25,1.263019365752187e+16,1.422529313485372e+16,0.26104232283519935,cot,163433177.49937177,15456.095085186016
2.0032802630655866e+25,1.3462779501883648e+16,1.5264179671752366e+16,0.26911563294371915,cot,163433177.49937177,16474.965129935626
2.0032802630655866e+25,1.4495303984958938e+16,1.637893706954068e+16,0.2769158128007057,cot,163433177.49937177,17738.50843108604
2.0032802630655866e+25,1.5517461874506222e+16,1.7575106248547966e+16,0.2831763382672344,cot,163433177.49937177,18989.365699098482
2.0032802630655866e+25,1.6473256226575966e+16,1.8858632787726556e+16,0.2961126001122732,cot,163433177.49937177,20159.01113669443
2.0032802630655866e+25,1.7667785810119044e+16,2.023589647725164e+16,0.3070912243496504,cot,163433177.49937177,21620.80684038216
2.0032802630655866e+25,1.8787404277436104e+16,2.1713743029375264e+16,0.3182092774745535,cot,163433177.49937177,22990.930684815597
2.0032802630655866e+25,2.0195369780122744e+16,2.3299518105153816e+16,0.3249030974683106,cot,163433177.49937177,24713.916830259725
2.0032802630655866e+25,2.163897350327224e+16,2.5001103826179204e+16,0.3323924224195235,cot,163433177.49937177,26480.51495340402
2.0032802630655866e+25,2.3177077619724144e+16,2.6826957952797164e+16,0.343623515252192,cot,163433177.49937177,28362.757151696736
2.0032802630655866e+25,2.473827635082742e+16,2.8786155923545596e+16,0.3505320630176106,cot,163433177.49937177,30273.261193765273
2.0032802630655866e+25,2.663371366912137e+16,3.0888435964774724e+16,0.35648662878327214,cot,163433177.49937177,32592.786944038635
2.0032802630655866e+25,2.8487322882865868e+16,3.314424749466418e+16,0.3657637088153153,cot,163433177.49937177,34861.12589712743
2.0032802630655866e+25,3.0284338300048176e+16,3.5564803062231212e+16,0.37099181865655256,cot,163433177.49937177,37060.20865948664
2.0032802630655866e+25,3.2392748247103664e+16,3.816213407949349e+16,0.381080083962629,cot,163433177.49937177,39640.35790374103
2.0032802630655866e+25,3.44063026474147e+16,4.094915062380419e+16,0.3954926898423541,cot,163433177.49937177,42104.428456758054
2.0032802630655866e+25,3.722085452336916e+16,4.3939705607607864e+16,0.4047297695488574,cot,163433177.49937177,45548.713049420134
2.0032802630655866e+25,3.9846747330637816e+16,4.7148663634573896e+16,0.41519466490350077,cot,163433177.49937177,48762.12766626407
2.0032802630655866e+25,4.26528903328977e+16,5.059197488435822e+16,0.41891664926311717,cot,163433177.49937177,52196.1219692515
2.0032802630655866e+25,4.577668428408443e+16,5.428675439323859e+16,0.42919258911312436,cot,163433177.49937177,56018.83899523448
2.0032802630655866e+25,4.9091567214471384e+16,5.825136712468927e+16,0.4408046799785971,cot,163433177.49937177,60075.39957994157
2.0032802630655866e+25,5.245980069986477e+16,6.250551925273976e+16,0.44319806721722366,cot,163433177.49937177,64197.24746533355
2.0032802630655866e+25,5.587248358322321e+16,6.707035611184313e+16,0.4534723374180788,cot,163433177.49937177,68373.48993405941
2.0032802630655866e+25,5.9899301648777304e+16,7.196856730011529e+16,0.46087969497328884,cot,163433177.49937177,73301.2752554573
2.0032802630655866e+25,6.3567722826424344e+16,7.72244994583627e+16,0.4669781902668094,cot,163433177.49937177,77790.47534784507
2.0032802630655866e+25,6.857343782113911e+16,8.286427728546859e+16,0.4815529010149258,cot,163433177.49937177,83916.17769458433
2.0032802630655866e+25,7.36431359553646e+16,8.89159333916466e+16,0.49097727945752756,cot,163433177.49937177,90120.17887940494
2.0032802630655866e+25,7.901386623687666e+16,9.540954763499963e+16,0.5040874794620996,cot,163433177.49937177,96692.56566608744
2.0032802630655866e+25,8.500937209434386e+16,1.0237739663395878e+17,0.5065726853266287,cot,163433177.49937177,104029.51639934997
2.0032802630655866e+25,9.07880403617421e+16,1.0985411419875618e+17,0.5149537211798416,cot,163433177.49937177,111101.1139241799
2.0032802630655866e+25,9.72737089875163e+16,1.1787686347935915e+17,0.5267235179438019,cot,163433177.49937177,119037.89729339408
2.0032802630655866e+25,1.0380145602302608e+17,1.2648552168552906e+17,0.5324693609478887,cot,163433177.49937177,127026.17376869525
2.0032802630655866e+25,1.0999440557998242e+17,1.3572287829716482e+17,0.5392806822718273,cot,163433177.49937177,134604.74459710633
2.0032802630655866e+25,1.173852597293497e+17,1.4563484775012384e+17,0.5493125112454216,cot,163433177.49937177,143649.2412684088
2.0032802630655866e+25,1.2611047845593483e+17,1.56270697654699e+17,0.5526906575713231,cot,163433177.49937177,154326.65556101006
2.0032802630655866e+25,1.3494696054856005e+17,1.6768329368110032e+17,0.5639212476046175,cot,163433177.49937177,165140.227478082
2.0032802630655866e+25,1.4582361300330458e+17,1.7992936232915478e+17,0.5779414806353702,cot,163433177.49937177,178450.44101142205
2.0032802630655866e+25,1.5739077972073574e+17,1.9306977288832458e+17,0.5870176621191039,cot,163433177.49937177,192605.66566582324
2.0032802630655866e+25,1.690377727822485e+17,2.0716983998953034e+17,0.5974025670907324,cot,163433177.49937177,206858.57714893695
2.0032802630655866e+25,1.789264507057379e+17,2.222996482526191e+17,0.6018634138555679,cot,163433177.49937177,218959.76501640945
2.0032802630655866e+25,1.9148577542200858e+17,2.3853440064314166e+17,0.6103737524803216,cot,163433177.49937177,234329.13482055333
2.0032802630655866e+25,2.0482161400941498e+17,2.559547922699533e+17,0.6233697927035151,cot,163433177.49937177,250648.7570557114
2.0032802630655866e+25,2.1743141976773677e+17,2.7464741148160502e+17,0.6247199152509207,cot,163433177.49937177,266079.90261778096
2.0032802630655866e+25,2.3342021092772195e+17,2.94705170255181e+17,0.6360251186217682,cot,163433177.49937177,285646.0536339009
2.0032802630655866e+25,2.4947775449110864e+17,3.1622776601683795e+17,0.6428571350234769,cot,163433177.49937177,305296.33983536495
2.0364370572134036e+25,9063704566906002.0,1e+16,0.21836276491138165,cot,164780138.65808803,11000.967277631455
2.0364370572134036e+25,9651620405967606.0,1.0730309405261566e+16,0.22857231819161547,cot,164780138.65808803,11714.543372237742
2.0364370572134036e+25,1.0322790949617368e+16,1.151395399326448e+16,0.23541147000204898,cot,164780138.65808803,12529.168907955263
2.0364370572134036e+25,1.0988723857455084e+16,1.2354828882567482e+16,0.2446685095215352,cot,164780138.65808803,13337.437323385473
2.0364370572134036e+25,1.1835292219503368e+16,1.3257113655901108e+16,0.2549442896269752,cot,164780138.65808803,14364.949945892582
2.0364370572134036e+25,1.258249685965459e+16,1.422529313485372e+16,0.2604710490052038,cot,164780138.65808803,15271.860992619688
2.0364370572134036e+25,1.3481627695558846e+16,1.5264179671752366e+16,0.26802664744962507,cot,164780138.65808803,16363.170713835441
2.0364370572134036e+25,1.4517471639173814e+16,1.637893706954068e+16,0.2761851636656426,cot,164780138.65808803,17620.41439872431
2.0364370572134036e+25,1.5499218051821186e+16,1.7575106248547966e+16,0.2821670469006684,cot,164780138.65808803,18811.99782697285
2.0364370572134036e+25,1.6499013589846746e+16,1.8858632787726556e+16,0.2943728184537936,cot,164780138.65808803,20025.48817376773
2.0364370572134036e+25,1.7697519915249686e+16,2.023589647725164e+16,0.30609921629833625,cot,164780138.65808803,21480.161455588175
2.0364370572134036e+25,1.882022735509661e+16,2.1713743029375264e+16,0.3168340480964219,cot,164780138.65808803,22842.834710981522
2.0364370572134036e+25,2.0232132791300828e+16,2.3299518105153816e+16,0.32451707587133044,cot,164780138.65808803,24556.518711616896
2.0364370572134036e+25,2.1679501518118136e+16,2.5001103826179204e+16,0.33114303944448537,cot,164780138.65808803,26313.245873766624
2.0364370572134036e+25,2.3154341418433816e+16,2.6826957952797164e+16,0.3422847399102935,cot,164780138.65808803,28103.31585711081
2.0364370572134036e+25,2.46417825789877e+16,2.8786155923545596e+16,0.3502656874283242,cot,164780138.65808803,29908.680475282737
2.0364370572134036e+25,2.668956628118774e+16,3.0888435964774724e+16,0.35528663603130356,cot,164780138.65808803,32394.154415135534
2.0364370572134036e+25,2.854827434017736e+16,3.314424749466418e+16,0.36479949116448324,cot,164780138.65808803,34650.13996548922
2.0364370572134036e+25,3.034930840994991e+16,3.5564803062231212e+16,0.3705195650299164,cot,164780138.65808803,36836.12437409519
2.0364370572134036e+25,3.236338947962897e+16,3.816213407949349e+16,0.3795642655919083,cot,164780138.65808803,39280.69213096326
2.0364370572134036e+25,3.448605944578363e+16,4.094915062380419e+16,0.3945721285433548,cot,164780138.65808803,41857.058413260325
2.0364370572134036e+25,3.731127512809669e+16,4.3939705607607864e+16,0.4032722731878747,cot,164780138.65808803,45286.13148641177
2.0364370572134036e+25,3.994805659998184e+16,4.7148663634573896e+16,0.41477597808677075,cot,164780138.65808803,48486.49470173393
2.0364370572134036e+25,4.276074198464325e+16,5.059197488435822e+16,0.4178226279908635,cot,164780138.65808803,51900.35927008172
2.0364370572134036e+25,4.589829563940166e+16,5.428675439323859e+16,0.4280726159503707,cot,164780138.65808803,55708.528968577615
2.0364370572134036e+25,4.906515456797908e+16,5.825136712468927e+16,0.4400697558997528,cot,164780138.65808803,59552.26760645862
2.0364370572134036e+25,5.260447584895017e+16,6.250551925273976e+16,0.44240353238184144,cot,164780138.65808803,63848.07814502727
2.0364370572134036e+25,5.603145415921751e+16,6.707035611184313e+16,0.45243224753675504,cot,164780138.65808803,68007.53369370621
2.0364370572134036e+25,5.966722645711643e+16,7.196856730011529e+16,0.4605872154572095,cot,164780138.65808803,72420.41054586494
2.0364370572134036e+25,6.375273319336149e+16,7.72244994583627e+16,0.46579474809562843,cot,164780138.65808803,77379.14740519277
2.0364370572134036e+25,6.807780401319282e+16,8.286427728546859e+16,0.47893223872159385,cot,164780138.65808803,82628.65241842215
2.0364370572134036e+25,7.362039431402483e+16,8.89159333916466e+16,0.48956959813139317,cot,164780138.65808803,89355.90771262076
2.0364370572134036e+25,7.872494740215656e+16,9.540954763499963e+16,0.5023991070205751,cot,164780138.65808803,95551.50037287877
2.0364370572134036e+25,8.529358964830454e+16,1.0237739663395878e+17,0.5065080728338768,cot,164780138.65808803,103524.11442653925
2.0364370572134036e+25,9.109535268707509e+16,1.0985411419875618e+17,0.5137652675374872,cot,164780138.65808803,110565.9376535593
2.0364370572134036e+25,9.76148892224371e+16,1.1787686347935915e+17,0.5244325090621721,cot,164780138.65808803,118478.95021496972
2.0364370572134036e+25,1.0416957292992014e+17,1.2648552168552906e+17,0.5324675479050692,cot,164780138.65808803,126434.62225270692
2.0364370572134036e+25,1.1038523241227768e+17,1.3572287829716482e+17,0.5386633802822798,cot,164780138.65808803,133978.8075325297
2.0364370572134036e+25,1.1780968678111085e+17,1.4563484775012384e+17,0.5475636391603943,cot,164780138.65808803,142990.1537169611
2.0364370572134036e+25,1.2610759588964877e+17,1.56270697654699e+17,0.5521234886881544,cot,164780138.65808803,153061.6455558601
2.0364370572134036e+25,1.3545789287488662e+17,1.6768329368110032e+17,0.5622225371326343,cot,164780138.65808803,164410.46108834285
2.0364370572134036e+25,1.463995354765192e+17,1.7992936232915478e+17,0.5778092879101745,cot,164780138.65808803,177690.75407842954
2.0364370572134036e+25,1.574558114286311e+17,1.9306977288832458e+17,0.5853456649575952,cot,164780138.65808803,191110.18198054243
2.0364370572134036e+25,1.691274676465029e+17,2.0716983998953034e+17,0.5974016531287728,cot,164780138.65808803,205276.52060960504
